Policy_ID,Policyholder_Name,Age,Gender,Policy_Start_Date,Policy_End_Date,Vehicle_Make,Vehicle_Model,Vehicle_Year,Autonomy_Level,VIN,Coverage_Type,Annual_Premium,Deductible,Claim_History,Last_Claim_Date,Claim_Amount,Safety_Score,IoT_Monitoring,Policy_Status,Country
10730,Tristan Howard,59,Male,4/3/24,4/3/25,Tesla,Cybertruck,2021,Level 5,1HGCM82633A901371,Basic,1170,323,1,2/5/24 0:00,3925,92,Yes,Active,China
10731,Dawn Ramos,62,Male,15-06-2024,15-06-2025,Zoox,Autonomous,2021,Level 3,1HGCM82633A388872,Basic,1296,626,1,7/7/24 0:00,2973,86,Yes,Active,China
10732,Kara Grant,28,Female,19-05-2024,19-05-2025,Cruise,Origin,2019,Level 3,1HGCM82633A980321,Comprehensive,816,394,0,N/A,0,82,No,Active,China
10733,Emily Jimenez,68,Male,29-08-2024,29-08-2025,Tesla,Model X,2022,Level 3,1HGCM82633A860952,Basic,844,386,3,3/3/24 0:00,2968,90,Yes,Active,China
10734,Michael Aguilar,67,Female,28-06-2024,28-06-2025,Zoox,Autonomous,2023,Level 4,1HGCM82633A195993,Comprehensive,1045,426,0,N/A,0,83,No,Active,China
10735,Lisa Flores,55,Female,13-08-2024,13-08-2025,Zoox,Autonomous,2021,Level 5,1HGCM82633A897816,Collision,1418,434,0,N/A,0,81,Yes,Active,China
10736,Ebony Ramos,39,Female,12/9/24,12/9/25,Tesla,Model S,2022,Level 4,1HGCM82633A567127,Basic,1308,305,2,7/7/24 0:00,3847,96,No,Active,China
10737,Philip Figueroa,28,Female,30-09-2024,30-09-2025,Nuro,Delivery,2020,Level 3,1HGCM82633A152982,Comprehensive,1372,429,2,15-08-2024 00:00,4100,77,Yes,Active,China
10738,Jessica Walker,51,Female,7/6/24,7/6/25,Nuro,R2,2021,Level 5,1HGCM82633A720984,Comprehensive,1071,435,3,23-04-2024 00:00,3826,89,No,Active,China
10739,Rebecca Vasquez,51,Female,14-06-2024,14-06-2025,Cruise,Bolt,2020,Level 5,1HGCM82633A047087,Comprehensive,1369,613,3,20-10-2024 00:00,4886,75,No,Active,China
10740,Mr. Matthew Alvarez,36,Female,30-07-2024,30-07-2025,Zoox,Autonomous,2019,Level 5,1HGCM82633A490113,Collision,1495,681,0,N/A,0,75,Yes,Active,China
10741,Donald Randall,40,Female,2/5/24,2/5/25,Waymo,Jaguar I-Pace,2020,Level 3,1HGCM82633A828633,Basic,1461,604,1,18-07-2024 00:00,3419,92,No,Active,China
10742,Phillip Smith,51,Male,29-04-2024,29-04-2025,Zoox,Autonomous,2020,Level 4,1HGCM82633A670259,Comprehensive,807,483,1,17-02-2024 00:00,4400,90,No,Active,China
10743,James Barnett,25,Male,12/6/24,12/6/25,Cruise,Bolt,2023,Level 5,1HGCM82633A775923,Comprehensive,980,665,3,13-05-2024 00:00,4485,90,No,Active,China
10744,Lisa Jackson,37,Male,6/6/24,6/6/25,Cruise,Origin,2023,Level 4,1HGCM82633A655862,Comprehensive,1241,566,2,21-06-2024 00:00,3785,83,No,Active,China
10745,Marissa Torres,56,Male,16-03-2024,16-03-2025,Zoox,Autonomous,2019,Level 4,1HGCM82633A087340,Collision,1335,632,3,13-09-2024 00:00,2785,95,Yes,Active,China
10746,Rita Carter,49,Male,1/1/24,1/1/25,Zoox,Autonomous,2022,Level 3,1HGCM82633A093855,Collision,1348,469,0,N/A,0,97,Yes,Active,China
10747,Rachel Robertson,39,Female,13-08-2024,13-08-2025,Rivian,R1S,2021,Level 4,1HGCM82633A402018,Comprehensive,889,309,2,9/5/24 0:00,2368,78,Yes,Active,China
10748,Rebecca Oconnor,59,Female,26-02-2024,26-02-2025,Waymo,Jaguar I-Pace,2022,Level 4,1HGCM82633A593906,Basic,1161,324,0,N/A,0,79,Yes,Active,China
10749,Jessica Sanders,31,Female,29-05-2024,29-05-2025,Rivian,R1S,2020,Level 4,1HGCM82633A718074,Collision,825,572,1,20-09-2024 00:00,3265,85,Yes,Active,China
10750,Benjamin Crosby,35,Female,23-07-2024,23-07-2025,Nuro,Delivery,2021,Level 3,1HGCM82633A661890,Collision,1334,688,2,10/3/24 0:00,2332,98,No,Active,China
10751,Martin Moon,48,Male,14-05-2024,14-05-2025,Nuro,Delivery,2021,Level 3,1HGCM82633A009252,Basic,1441,544,0,N/A,0,82,Yes,Active,China
10752,Wendy Roberts,66,Female,27-08-2024,27-08-2025,Zoox,Autonomous,2023,Level 4,1HGCM82633A754152,Collision,853,429,0,N/A,0,97,No,Active,China
10753,Michael Buchanan III,38,Female,16-03-2024,16-03-2025,Waymo,Jaguar I-Pace,2022,Level 3,1HGCM82633A053981,Comprehensive,1185,683,0,N/A,0,91,Yes,Active,China
10754,Ricky Reyes,58,Male,29-04-2024,29-04-2025,Rivian,R1T,2020,Level 5,1HGCM82633A206959,Comprehensive,1120,677,1,26-06-2024 00:00,4452,75,No,Active,China
10755,Tanner Phillips,52,Female,5/8/24,5/8/25,Tesla,Model X,2023,Level 3,1HGCM82633A459569,Collision,983,677,1,21-08-2024 00:00,3881,100,No,Active,China
10756,Shannon Woodard,25,Female,11/6/24,11/6/25,Tesla,Model 3,2020,Level 5,1HGCM82633A163037,Collision,992,345,0,N/A,0,78,No,Active,China
10757,Nancy Rogers,38,Female,29-03-2024,29-03-2025,Tesla,Model S,2021,Level 5,1HGCM82633A837731,Basic,1379,315,3,21-02-2024 00:00,2155,79,Yes,Active,China
10758,Devon Casey,33,Male,19-02-2024,19-02-2025,Rivian,R1S,2020,Level 5,1HGCM82633A099862,Basic,1074,341,3,25-05-2024 00:00,3313,97,No,Active,China
10759,Ryan Scott,66,Female,23-05-2024,23-05-2025,Nuro,R2,2020,Level 3,1HGCM82633A469681,Collision,1219,372,0,N/A,0,98,Yes,Active,China
10760,Julie Torres,39,Female,8/1/24,8/1/25,Zoox,Autonomous,2021,Level 4,1HGCM82633A649799,Basic,1442,331,3,6/7/24 0:00,3604,83,Yes,Active,China
10761,Melissa Acosta DDS,50,Male,19-02-2024,19-02-2025,Tesla,Model S,2023,Level 3,1HGCM82633A549728,Collision,845,309,3,20-03-2024 00:00,4263,94,Yes,Active,China
10762,Jim King,56,Male,4/3/24,4/3/25,Tesla,Cybertruck,2019,Level 4,1HGCM82633A587908,Basic,1053,420,0,N/A,0,77,Yes,Active,China
10763,Catherine Lowe,67,Male,11/6/24,11/6/25,Zoox,Autonomous,2022,Level 4,1HGCM82633A340950,Comprehensive,1147,660,2,13-09-2024 00:00,4978,96,Yes,Active,China
10764,Shannon Garcia,52,Female,15-03-2024,15-03-2025,Rivian,R1S,2022,Level 4,1HGCM82633A186069,Basic,807,411,1,21-04-2024 00:00,3647,87,Yes,Active,China
10765,Samuel Garcia,56,Female,4/8/24,4/8/25,Zoox,Autonomous,2022,Level 4,1HGCM82633A338626,Basic,817,512,2,19-10-2024 00:00,2728,78,Yes,Active,China
10766,Denise Richard,45,Female,1/1/24,1/1/25,Zoox,Autonomous,2021,Level 3,1HGCM82633A744506,Basic,1401,427,3,22-10-2024 00:00,2446,87,Yes,Active,China
10767,Amanda Williams,44,Male,23-08-2024,23-08-2025,Waymo,Firefly,2021,Level 4,1HGCM82633A021386,Collision,1321,472,3,7/6/24 0:00,3809,80,No,Active,China
10768,Ashley May,30,Male,2/5/24,2/5/25,Cruise,Origin,2020,Level 3,1HGCM82633A122837,Collision,1327,652,0,N/A,0,86,No,Active,China
10769,Lindsey Reynolds,61,Male,18-07-2024,18-07-2025,Tesla,Model 3,2020,Level 4,1HGCM82633A385486,Collision,1101,337,0,N/A,0,94,Yes,Active,China
10770,Keith Pearson,62,Male,7/6/24,7/6/25,Tesla,Cybertruck,2020,Level 5,1HGCM82633A154800,Basic,933,587,2,24-05-2024 00:00,4820,78,Yes,Active,China
10771,Brett Howard,33,Male,14-01-2024,14-01-2025,Cruise,Bolt,2021,Level 5,1HGCM82633A583935,Collision,1468,665,2,4/2/24 0:00,3001,97,Yes,Active,China
10772,Nicole Brown,43,Male,4/5/24,4/5/25,Cruise,Bolt,2022,Level 4,1HGCM82633A766755,Collision,1061,306,1,2/9/24 0:00,3086,82,No,Active,China
10773,Carlos Davis,44,Male,12/5/24,12/5/25,Waymo,RoboTaxi,2020,Level 5,1HGCM82633A265076,Basic,909,555,2,25-08-2024 00:00,4515,77,Yes,Active,China
10774,John Marshall,67,Female,17-05-2024,17-05-2025,Waymo,Jaguar I-Pace,2021,Level 3,1HGCM82633A990938,Basic,880,457,2,30-01-2024 00:00,4712,85,No,Active,China
10775,Sean Lawson,51,Male,10/6/24,10/6/25,Zoox,Autonomous,2023,Level 4,1HGCM82633A734991,Collision,1166,454,3,2/1/24 0:00,2419,89,No,Active,China
10776,Mark Smith Jr.,32,Female,7/9/24,7/9/25,Tesla,Model 3,2022,Level 4,1HGCM82633A072362,Basic,1200,608,1,4/9/24 0:00,4327,88,Yes,Active,China
10777,Christopher Osborn,33,Male,9/1/24,9/1/25,Nuro,R2,2020,Level 3,1HGCM82633A312803,Collision,1105,451,3,4/6/24 0:00,4013,91,Yes,Active,China
10778,Tina Mann,46,Female,13-09-2024,13-09-2025,Cruise,Origin,2023,Level 4,1HGCM82633A790786,Comprehensive,820,444,3,15-04-2024 00:00,2077,81,Yes,Active,China
10779,Patricia Gonzales,40,Female,10/10/24,10/10/25,Zoox,Autonomous,2019,Level 4,1HGCM82633A273137,Basic,1404,571,1,12/1/24 0:00,2339,83,Yes,Active,China
10780,Ryan Hughes,62,Female,15-02-2024,15-02-2025,Zoox,Autonomous,2019,Level 4,1HGCM82633A626986,Basic,814,437,1,1/5/24 0:00,3466,90,Yes,Active,China
10781,Thomas Arnold,38,Female,10/9/24,10/9/25,Cruise,Bolt,2020,Level 3,1HGCM82633A816150,Comprehensive,1309,408,3,29-07-2024 00:00,2755,79,No,Active,China
10782,Dr. Keith Walters,42,Male,18-05-2024,18-05-2025,Waymo,RoboTaxi,2019,Level 5,1HGCM82633A788305,Collision,1321,573,1,30-03-2024 00:00,3738,98,Yes,Active,China
10783,Elizabeth Johns,53,Male,16-06-2024,16-06-2025,Zoox,Autonomous,2019,Level 4,1HGCM82633A644203,Collision,1381,596,0,N/A,0,95,No,Active,China
10784,Jonathan Hart,47,Male,2/8/24,2/8/25,Tesla,Model X,2019,Level 3,1HGCM82633A770987,Collision,926,474,2,18-01-2024 00:00,2465,96,Yes,Active,China
10785,Nathan Garcia,46,Female,29-03-2024,29-03-2025,Nuro,R2,2023,Level 3,1HGCM82633A918326,Collision,1223,620,1,8/8/24 0:00,4846,79,Yes,Active,China
10786,Misty Torres,46,Female,25-02-2024,25-02-2025,Waymo,Jaguar I-Pace,2021,Level 4,1HGCM82633A349974,Basic,1331,429,0,N/A,0,94,Yes,Active,China
10787,Michael Perez,38,Male,3/10/24,3/10/25,Zoox,Autonomous,2019,Level 3,1HGCM82633A633082,Collision,1215,526,3,16-04-2024 00:00,3307,98,No,Active,China
10788,Courtney Herman,55,Male,26-03-2024,26-03-2025,Cruise,Bolt,2022,Level 5,1HGCM82633A089174,Basic,1463,340,0,N/A,0,86,Yes,Active,China
10789,Claire Kelly,49,Female,12/6/24,12/6/25,Zoox,Autonomous,2020,Level 4,1HGCM82633A785644,Collision,843,461,1,28-07-2024 00:00,3252,84,Yes,Active,China
10790,Michael Ray,33,Male,2/1/24,2/1/25,Waymo,Firefly,2021,Level 4,1HGCM82633A051659,Collision,1417,428,3,12/7/24 0:00,4939,82,Yes,Active,China
10791,Michele Peters,46,Female,1/3/24,1/3/25,Zoox,Autonomous,2020,Level 3,1HGCM82633A206931,Collision,951,687,2,22-10-2024 00:00,2914,100,No,Active,China
10792,Terry Escobar,67,Male,27-04-2024,27-04-2025,Rivian,R1S,2022,Level 4,1HGCM82633A479434,Comprehensive,1223,345,0,N/A,0,81,No,Active,China
10793,Charles Perez,25,Male,16-05-2024,16-05-2025,Nuro,R2,2020,Level 4,1HGCM82633A593717,Basic,1005,517,0,N/A,0,80,Yes,Active,China
10794,Vernon Ortiz,27,Male,17-06-2024,17-06-2025,Cruise,Origin,2021,Level 5,1HGCM82633A061735,Collision,1003,339,0,N/A,0,75,No,Active,China
10795,Sara Ramos,38,Male,11/10/24,11/10/25,Zoox,Autonomous,2023,Level 3,1HGCM82633A768022,Comprehensive,1130,417,0,N/A,0,89,No,Active,China
10796,Katherine Jones,55,Female,18-01-2024,18-01-2025,Nuro,Delivery,2020,Level 5,1HGCM82633A180085,Basic,1357,580,0,N/A,0,94,Yes,Active,China
10797,Heidi Robinson,28,Female,31-07-2024,31-07-2025,Nuro,Delivery,2022,Level 3,1HGCM82633A193440,Basic,1130,302,3,27-03-2024 00:00,4796,93,Yes,Active,China
10798,Taylor Little,56,Male,22-10-2024,22-10-2025,Nuro,R2,2021,Level 5,1HGCM82633A350075,Collision,931,662,2,27-07-2024 00:00,2780,97,Yes,Active,China
10799,Andrew Black,36,Female,12/3/24,12/3/25,Nuro,R2,2021,Level 5,1HGCM82633A813788,Basic,1484,373,3,13-07-2024 00:00,3868,87,Yes,Active,China
10800,Daniel Smith,49,Female,18-10-2024,18-10-2025,Tesla,Model 3,2020,Level 3,1HGCM82633A027371,Collision,1391,638,1,15-09-2024 00:00,3318,99,Yes,Active,China
10801,Monica Shelton,57,Male,15-06-2024,15-06-2025,Cruise,Origin,2022,Level 3,1HGCM82633A979331,Basic,875,490,1,13-04-2024 00:00,4003,98,Yes,Active,China
10802,Karen Stanley,70,Male,22-04-2024,22-04-2025,Rivian,R1S,2022,Level 5,1HGCM82633A494033,Basic,964,569,1,30-03-2024 00:00,3792,81,No,Active,China
10803,Brandon Sanders,33,Female,27-01-2024,27-01-2025,Cruise,Bolt,2022,Level 3,1HGCM82633A705770,Basic,1297,336,1,16-04-2024 00:00,3578,93,Yes,Active,China
10804,Denise Thompson,39,Female,21-08-2024,21-08-2025,Rivian,R1S,2021,Level 5,1HGCM82633A844811,Basic,872,669,3,7/6/24 0:00,3738,97,No,Active,China
10805,Kelsey Buckley,37,Male,25-01-2024,25-01-2025,Cruise,Bolt,2019,Level 4,1HGCM82633A594467,Comprehensive,1032,461,0,N/A,0,100,Yes,Active,China
10806,Jason Haas,67,Male,8/4/24,8/4/25,Nuro,Delivery,2019,Level 4,1HGCM82633A128889,Basic,875,695,3,13-08-2024 00:00,4432,77,No,Active,China
10807,Michael Smith,58,Male,12/3/24,12/3/25,Zoox,Autonomous,2019,Level 3,1HGCM82633A684050,Basic,1224,668,0,N/A,0,87,No,Active,China
10808,David Harris,62,Female,21-03-2024,21-03-2025,Zoox,Autonomous,2022,Level 5,1HGCM82633A039925,Collision,1182,541,0,N/A,0,83,Yes,Active,China
10809,Diana Yates,43,Female,26-09-2024,26-09-2025,Waymo,Jaguar I-Pace,2021,Level 3,1HGCM82633A726905,Comprehensive,897,651,1,9/3/24 0:00,4623,82,No,Active,China
10810,Felicia Smith,51,Male,22-03-2024,22-03-2025,Tesla,Cybertruck,2020,Level 3,1HGCM82633A898269,Basic,988,498,1,3/7/24 0:00,3801,100,No,Active,Singapore
10811,Katherine Walker,37,Male,6/7/24,6/7/25,Tesla,Model 3,2020,Level 5,1HGCM82633A958684,Basic,1234,440,2,18-06-2024 00:00,4158,92,No,Active,Singapore
10812,Diane Munoz,60,Female,13-10-2024,13-10-2025,Rivian,R1S,2023,Level 4,1HGCM82633A004686,Collision,1481,670,0,N/A,0,98,Yes,Active,Singapore
10813,Wendy Higgins MD,55,Male,23-07-2024,23-07-2025,Waymo,RoboTaxi,2021,Level 3,1HGCM82633A057358,Collision,1083,670,3,8/5/24 0:00,2736,84,No,Active,Singapore
10814,Lisa Fletcher,62,Male,27-03-2024,27-03-2025,Nuro,Delivery,2023,Level 3,1HGCM82633A767449,Collision,996,522,0,N/A,0,97,Yes,Active,Singapore
10815,Stephanie Hancock,43,Female,4/2/24,4/2/25,Tesla,Cybertruck,2022,Level 5,1HGCM82633A138953,Basic,1420,441,0,N/A,0,85,Yes,Active,Singapore
10816,Ricky Saunders,35,Male,17-05-2024,17-05-2025,Rivian,R1S,2021,Level 3,1HGCM82633A012116,Basic,951,633,2,7/7/24 0:00,4928,86,No,Active,Singapore
10817,Francisco Boyle,26,Female,25-07-2024,25-07-2025,Zoox,Autonomous,2023,Level 5,1HGCM82633A345932,Collision,1467,604,2,29-05-2024 00:00,2598,89,Yes,Active,Singapore
10818,Elizabeth Garcia,69,Female,31-05-2024,31-05-2025,Waymo,Firefly,2022,Level 4,1HGCM82633A851453,Collision,1371,458,3,18-08-2024 00:00,2870,88,No,Active,Singapore
10819,Jessica Christensen,26,Female,5/2/24,5/2/25,Rivian,R1T,2023,Level 4,1HGCM82633A070314,Collision,1018,356,1,18-09-2024 00:00,2520,98,No,Active,Singapore
10820,David Williams,27,Female,23-10-2024,23-10-2025,Zoox,Autonomous,2021,Level 4,1HGCM82633A196385,Comprehensive,1295,354,0,N/A,0,99,Yes,Active,Singapore
10821,Brittany Ellis,48,Female,28-07-2024,28-07-2025,Rivian,R1T,2022,Level 3,1HGCM82633A618281,Comprehensive,869,600,0,N/A,0,95,No,Active,Singapore
10822,Christopher Paul,62,Male,13-10-2024,13-10-2025,Rivian,R1S,2021,Level 4,1HGCM82633A290466,Basic,1169,492,0,N/A,0,100,No,Active,Singapore
10823,Amber Hart,46,Female,11/7/24,11/7/25,Cruise,Bolt,2023,Level 3,1HGCM82633A237706,Collision,1044,397,0,N/A,0,89,Yes,Active,Singapore
10824,Dennis Macias,25,Male,30-05-2024,30-05-2025,Cruise,Bolt,2021,Level 3,1HGCM82633A311163,Basic,885,575,2,1/5/24 0:00,3967,94,Yes,Active,Singapore
10825,Jack Rice,61,Female,7/8/24,7/8/25,Tesla,Model S,2021,Level 3,1HGCM82633A060212,Basic,1225,545,3,25-09-2024 00:00,4364,86,No,Active,Singapore
10826,Steven Robinson,63,Male,29-08-2024,29-08-2025,Waymo,Firefly,2021,Level 3,1HGCM82633A241654,Comprehensive,1477,675,0,N/A,0,98,No,Active,Singapore
10827,Emily Bradley,67,Male,24-10-2024,24-10-2025,Nuro,R2,2019,Level 3,1HGCM82633A133662,Basic,1460,485,3,19-08-2024 00:00,4026,100,Yes,Active,Singapore
10828,Natalie Walker,50,Male,3/10/24,3/10/25,Nuro,Delivery,2020,Level 4,1HGCM82633A646006,Collision,966,333,3,1/6/24 0:00,2112,89,No,Active,Singapore
10829,Timothy Johnson,64,Male,5/6/24,5/6/25,Tesla,Model Y,2023,Level 3,1HGCM82633A101904,Basic,1385,378,3,18-01-2024 00:00,2641,98,Yes,Active,Singapore
10830,James Tran,32,Male,28-08-2024,28-08-2025,Rivian,R1S,2021,Level 3,1HGCM82633A827119,Collision,1225,554,0,N/A,0,76,Yes,Active,Singapore
10831,Jason Wright,32,Male,1/1/24,1/1/25,Rivian,R1T,2022,Level 4,1HGCM82633A113375,Comprehensive,939,605,0,N/A,0,98,Yes,Active,Singapore
10832,Michele Bailey,69,Female,15-09-2024,15-09-2025,Tesla,Model S,2023,Level 5,1HGCM82633A906669,Basic,1053,605,0,N/A,0,78,Yes,Active,Singapore
10833,Dr. Rodney Smith,27,Female,22-03-2024,22-03-2025,Waymo,RoboTaxi,2019,Level 4,1HGCM82633A662748,Basic,1125,414,0,N/A,0,96,No,Active,Singapore
10834,Amanda Cain,31,Male,14-03-2024,14-03-2025,Zoox,Autonomous,2022,Level 3,1HGCM82633A065213,Comprehensive,983,549,2,15-10-2024 00:00,2553,76,Yes,Active,Singapore
10835,James Flores,69,Female,11/3/24,11/3/25,Cruise,Origin,2020,Level 4,1HGCM82633A393616,Comprehensive,1223,447,2,26-10-2024 00:00,4553,75,No,Active,Singapore
10836,Leslie Weeks,43,Male,19-08-2024,19-08-2025,Zoox,Autonomous,2020,Level 3,1HGCM82633A340294,Collision,1115,668,3,20-05-2024 00:00,2033,78,No,Active,Singapore
10837,Jordan Pollard,40,Male,7/6/24,7/6/25,Rivian,R1T,2022,Level 3,1HGCM82633A725135,Basic,1061,351,2,19-09-2024 00:00,2690,92,Yes,Active,Singapore
10838,Robert Williams,61,Female,19-07-2024,19-07-2025,Rivian,R1S,2022,Level 3,1HGCM82633A154901,Comprehensive,882,672,0,N/A,0,88,No,Active,Singapore
10839,Desiree Gonzales MD,44,Female,24-04-2024,24-04-2025,Rivian,R1S,2021,Level 4,1HGCM82633A181929,Collision,1207,427,0,N/A,0,78,No,Active,Singapore
10840,Austin Sanchez,45,Male,22-01-2024,22-01-2025,Cruise,Origin,2021,Level 4,1HGCM82633A285112,Basic,1429,594,1,20-10-2024 00:00,2137,94,Yes,Active,Singapore
10841,Carrie Saunders,50,Male,22-02-2024,22-02-2025,Tesla,Model 3,2020,Level 4,1HGCM82633A487438,Basic,1195,514,2,21-10-2024 00:00,2261,99,Yes,Active,Singapore
10842,Daniel Gonzalez,39,Female,10/7/24,10/7/25,Nuro,R2,2019,Level 5,1HGCM82633A540924,Comprehensive,1404,436,1,30-03-2024 00:00,2922,81,Yes,Active,Singapore
10843,William Taylor,43,Male,6/5/24,6/5/25,Tesla,Model X,2022,Level 3,1HGCM82633A281175,Basic,1303,687,1,26-08-2024 00:00,3450,100,No,Active,Singapore
10844,David Rhodes,49,Female,3/3/24,3/3/25,Rivian,R1T,2023,Level 5,1HGCM82633A040014,Comprehensive,807,691,1,10/4/24 0:00,3782,81,Yes,Active,Singapore
10845,Jessica Barnes,42,Male,8/9/24,8/9/25,Nuro,Delivery,2022,Level 5,1HGCM82633A981967,Collision,999,494,1,18-05-2024 00:00,2418,100,No,Active,Singapore
10846,John Tanner,28,Male,26-09-2024,26-09-2025,Cruise,Origin,2021,Level 5,1HGCM82633A616147,Basic,931,617,0,N/A,0,82,Yes,Active,Singapore
10847,James Anderson,43,Male,7/6/24,7/6/25,Waymo,Jaguar I-Pace,2022,Level 5,1HGCM82633A322813,Comprehensive,1227,651,2,16-03-2024 00:00,4633,78,No,Active,Singapore
10848,Rickey Norton,63,Male,9/7/24,9/7/25,Zoox,Autonomous,2022,Level 5,1HGCM82633A890544,Comprehensive,849,355,1,16-06-2024 00:00,3938,97,No,Active,Singapore
10849,Kathryn Smith,41,Male,14-06-2024,14-06-2025,Zoox,Autonomous,2021,Level 3,1HGCM82633A031348,Basic,901,533,0,N/A,0,84,Yes,Active,Singapore
10850,Courtney Johnson,65,Male,10/6/24,10/6/25,Rivian,R1T,2020,Level 5,1HGCM82633A198314,Basic,1197,376,1,15-09-2024 00:00,2670,90,No,Active,Singapore
10851,James Page,61,Male,17-02-2024,17-02-2025,Tesla,Model Y,2019,Level 4,1HGCM82633A710425,Collision,1060,467,0,N/A,0,81,No,Active,Singapore
10852,Daniel Bell DDS,67,Male,27-02-2024,27-02-2025,Cruise,Bolt,2020,Level 5,1HGCM82633A737225,Comprehensive,1496,507,0,N/A,0,94,Yes,Active,Singapore
10853,Alan Green,57,Male,2/9/24,2/9/25,Nuro,Delivery,2019,Level 4,1HGCM82633A178836,Basic,1391,561,3,16-10-2024 00:00,3684,78,No,Active,Singapore
10854,Marvin Brown,38,Female,23-05-2024,23-05-2025,Waymo,Jaguar I-Pace,2019,Level 3,1HGCM82633A164991,Comprehensive,940,585,2,6/9/24 0:00,4371,89,Yes,Active,Singapore
10855,Mr. Cody Johnson Jr.,36,Female,18-08-2024,18-08-2025,Rivian,R1T,2021,Level 4,1HGCM82633A512548,Comprehensive,1464,512,0,N/A,0,95,No,Active,Singapore
10856,Ashley Stephens,48,Male,13-05-2024,13-05-2025,Tesla,Model X,2021,Level 3,1HGCM82633A622054,Collision,1404,647,1,26-10-2024 00:00,2838,90,Yes,Active,Singapore
10857,Steven Kim,64,Male,20-07-2024,20-07-2025,Waymo,RoboTaxi,2022,Level 4,1HGCM82633A481903,Comprehensive,1357,684,1,12/3/24 0:00,3046,93,No,Active,Singapore
10858,Tina Johnson,64,Male,24-06-2024,24-06-2025,Zoox,Autonomous,2020,Level 3,1HGCM82633A678758,Comprehensive,1139,338,3,17-09-2024 00:00,3660,80,No,Active,Singapore
10859,Jessica Davis,27,Male,26-01-2024,26-01-2025,Rivian,R1T,2020,Level 5,1HGCM82633A631151,Comprehensive,1461,689,1,29-05-2024 00:00,4870,87,Yes,Active,Singapore
10860,Shari Butler,66,Male,13-05-2024,13-05-2025,Rivian,R1T,2023,Level 5,1HGCM82633A705824,Comprehensive,1323,659,3,24-04-2024 00:00,4623,98,No,Active,Singapore
10861,Melissa Shah,58,Female,22-01-2024,22-01-2025,Tesla,Model S,2022,Level 3,1HGCM82633A284569,Basic,1005,563,3,7/4/24 0:00,2521,84,Yes,Active,Singapore
10862,Darryl Rivera,62,Male,3/9/24,3/9/25,Zoox,Autonomous,2019,Level 4,1HGCM82633A520424,Basic,1464,600,0,N/A,0,91,No,Active,Singapore
10863,Richard Bowers,49,Female,15-08-2024,15-08-2025,Nuro,Delivery,2019,Level 3,1HGCM82633A616776,Collision,1166,683,1,15-09-2024 00:00,2081,78,No,Active,Singapore
10864,Ryan Clark,58,Male,3/1/24,3/1/25,Nuro,Delivery,2022,Level 4,1HGCM82633A392262,Collision,1072,503,3,19-03-2024 00:00,4999,77,No,Active,Singapore
10865,Zachary Dean,60,Female,24-07-2024,24-07-2025,Zoox,Autonomous,2020,Level 3,1HGCM82633A020092,Basic,1464,487,3,17-04-2024 00:00,4810,86,No,Active,Singapore
10866,Randy Maddox,41,Female,18-03-2024,18-03-2025,Tesla,Model Y,2021,Level 4,1HGCM82633A110438,Comprehensive,1049,483,0,N/A,0,95,Yes,Active,Singapore
10867,Alicia Nguyen,38,Male,24-07-2024,24-07-2025,Cruise,Origin,2020,Level 5,1HGCM82633A185398,Basic,882,499,2,28-01-2024 00:00,3063,93,No,Active,Singapore
10868,John Khan,36,Female,10/8/24,10/8/25,Zoox,Autonomous,2023,Level 5,1HGCM82633A979973,Comprehensive,953,348,0,N/A,0,90,Yes,Active,Singapore
10869,Lauren Rodriguez,39,Male,31-07-2024,31-07-2025,Zoox,Autonomous,2021,Level 4,1HGCM82633A090069,Collision,1365,476,2,7/6/24 0:00,4431,99,Yes,Active,Singapore
10870,Karen Johnson,29,Female,2/1/24,2/1/25,Cruise,Bolt,2019,Level 3,1HGCM82633A693791,Collision,1091,644,3,9/8/24 0:00,2562,80,Yes,Active,Singapore
10871,Shannon Russell,57,Male,1/10/24,1/10/25,Waymo,RoboTaxi,2022,Level 4,1HGCM82633A430268,Basic,1268,639,2,26-03-2024 00:00,3557,78,Yes,Active,Singapore
10872,Jade Brown,38,Female,25-02-2024,25-02-2025,Rivian,R1T,2023,Level 4,1HGCM82633A676164,Collision,1428,514,3,24-01-2024 00:00,3066,100,No,Active,Singapore
10873,Charles Lane,66,Male,14-09-2024,14-09-2025,Rivian,R1T,2021,Level 5,1HGCM82633A253805,Collision,1225,667,1,4/6/24 0:00,2541,78,Yes,Active,Singapore
10874,Alyssa Jones,50,Male,13-09-2024,13-09-2025,Cruise,Origin,2020,Level 4,1HGCM82633A278181,Collision,1013,415,2,5/7/24 0:00,4661,99,Yes,Active,Singapore
10875,Julie Smith,27,Female,23-07-2024,23-07-2025,Cruise,Origin,2023,Level 4,1HGCM82633A273726,Comprehensive,1206,514,2,25-04-2024 00:00,2506,75,Yes,Active,Singapore
10876,Amy Owens,47,Male,14-03-2024,14-03-2025,Zoox,Autonomous,2020,Level 4,1HGCM82633A712691,Comprehensive,1243,604,3,27-03-2024 00:00,2155,95,No,Active,Singapore
10877,Pamela Evans,25,Female,27-04-2024,27-04-2025,Tesla,Model Y,2021,Level 3,1HGCM82633A811766,Collision,1274,503,3,14-03-2024 00:00,2056,83,No,Active,Singapore
